id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,year,stats,tags,description
2417204,1708799591,Musée National de la Préhistoire,,Rue du Musée,24620,Sarlat-la-Canéda,France,fr,open,44.9362525,1.0135749,,,,2018,payant:36445;gratuit:34867;label-date:06/01/2002,label:musee de france,
2432202,75346425,Musée Militaire - Souvenir du Périgord,,Rue 26e Régiment d'Infanterie,24000,Périgueux,France,fr,open,45.179478599999996,0.7132096320585205,,,,2018,payant:2218;gratuit:1000;label-date:01/02/2003,label:musee de france,
3306309,79979931,Centre National Jean Moulin,,Place Jean Moulin,33000,Bordeaux,France,fr,closed,44.83869155,-0.5776727923278906,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
3306303,79979299,Musée des Beaux-Arts,,Rue Dufau,33000,Bordeaux,France,fr,open,44.837340600000005,-0.5806817120198913,,,,2018,payant:36080;gratuit:50891;label-date:06/01/2002,label:musee de france,
6410201,631661850,Musée Basque et de l'Histoire de Bayonne,37,Quai des Corsaires,64100,Bayonne,France,fr,open,43.4910854,-1.473799,,,,2018,payant:20874;gratuit:43592;label-date:01/02/2003,label:musee de france,
6416001,209763123,Musée Edmond Rostand,,Avenue du Docteur Alexandre Camino,64250,Larressore,France,fr,open,43.36763065,-1.422666450245681,,,,2018,payant:76903;gratuit:9698;label-date:01/02/2003,label:musee de france,
8606602,2541482016,Musée Municipal de l'Hôtel de Sully,,Rue du Vieux Palais,86100,Châtellerault,France,fr,closed,46.8158293,0.5419934,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
8619403,40140547,Musée de l'hypogée des Dunes,,Rue Paschal le Coq,86000,Poitiers,France,fr,open,46.57912245,0.34775441471496493,,,,2018,payant:0;gratuit:481;label-date:06/01/2002,label:musee de france,
0918101,3127357651,Musée de la Préhistoire,,Place de l'Église,09290,Le Mas-d'Azil,France,fr,open,43.0800307,1.3600366,,,,2018,payant:32526;gratuit:2914;label-date:01/02/2003,label:musee de france,
1104901,1722803126,Eburomagus Musée Archéologique,2,Avenue du Razès,11150,Bram,France,fr,open,43.2438113,2.1161341,,,,2018,payant:815;gratuit:2007;label-date:23/02/2012,label:musee de france,
1120601,799714487,Musée Petiet,,Avenue Fabre d'Églantine,11300,Limoux,France,fr,open,43.0534043,2.2144622,,,,2018,payant:709;gratuit:2717;label-date:01/02/2003,label:musee de france,
1126202,92058703,Musée Archéologique,,Rue des Jacobins,11100,Narbonne,France,fr,open,43.1809595,3.004147255208337,,,,2018,payant:0;gratuit:0;label-date:12/06/2002,unlabel:musee de france,
1137901,,Musée des Corbières,,,,SIGEAN,France,fr,open,,,,,,2018,payant:180;gratuit:959;label-date:01/02/2003,label:musee de france,
1208901,4163135490,Musée Régional de Géologie Pierre Vetter,,Rue Emma Calvé,12300,Saint-Michel,France,fr,closed,44.5542939,2.2583993,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
1209601,152864630,"Musée des Mœurs et Coutumes, Musée du Rouergue",,Place Pierre Frontin,12500,Espalion,France,fr,open,44.5211405,2.7606325085458474,,,,2018,payant:639;gratuit:386;label-date:01/02/2003,label:musee de france,
1220201,124625026,Musée Fenaille,14,Place Eugène Raynaldy,12000,Rodez,France,fr,open,44.3490972,2.5765922842984468,,,,2018,payant:22436;gratuit:8462;label-date:01/02/2003,label:musee de france,
3002801,3778245095,Musée Albert André,,Place Auguste Mallet,30200,Bagnols-sur-Cèze,France,fr,open,44.1619056,4.6203171,,,,2018,payant:44;gratuit:4530;label-date:01/02/2003,label:musee de france,
3156501,,Le Musée - Arts et Figures des Pyrénées Centrales,,,,SAINT-GAUDENS,France,fr,open,,,,,,2018,payant:211;gratuit:887;label-date:01/02/2003,label:musee de france,
3155509,134123637,Muséum d'Histoire Naturelle,,Allée des Justes des Nations,31400,Toulouse,France,fr,open,43.59334975,1.4495300359978467,,,,2018,payant:168455;gratuit:137341;label-date:06/01/2002,label:musee de france,
3155506,247081244,Musée du Vieux Toulouse,,Rue du May,31000,Toulouse,France,fr,open,43.6023148,1.4431296,,,,2018,payant:6068;gratuit:1004;label-date:01/02/2003,label:musee de france,
3155503,833971998,Musée Paul Dupuy,,Rue de la Pleau,31000,Toulouse,France,fr,open,43.5969961,1.4469176608344112,,,,2018,payant:3842;gratuit:15216;label-date:01/02/2003,label:musee de france,
3403901,277812836,Musée de l'Etang de Thau,,Chemin du Belvédère,34140,Bouzigues,France,fr,open,43.446872,3.6617685,,,,2018,payant:3110;gratuit:8860;label-date:01/02/2003,label:musee de france,
3411901,425241849,Musée de la Cloche et de la Sonnaille,,Avenue des Treize Vents,34600,Hérépian,France,fr,open,43.59457755,3.112557793850808,,,,2018,payant:2271;gratuit:1106;label-date:01/02/2003,label:musee de france,
3417202,1165324328,Musée Languedocien,,Rue Jacques Coeur,34062,Montpellier,France,fr,closed,43.6095397,3.8791384,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
4633001,2271992489,Musée Municipal,,Impasse Lucterius,46110,Vayrac,France,fr,open,44.952451,1.703678,,,,2018,payant:102;gratuit:0;label-date:01/02/2003,label:musee de france,
4811601,614381321,Ecomusée du Mont Lozère,,D 20,48220,Florac,France,fr,open,44.3655806,3.7463973,,,,2018,payant:0;gratuit:850;label-date:01/02/2003,label:musee de france,
6605301,,Musée d'Art Moderne - Fonds Peskè,,,,COLLIOURE,France,fr,open,,,,,,2018,payant:8935;gratuit:2325;label-date:01/02/2003,label:musee de france,
8109101,379420307,Musée du Protestantisme de la Réforme à la Laïcité,,D 53,81260,Castres,France,fr,open,43.661023,2.449145648571428,,,,2018,payant:2754;gratuit:895;label-date:01/02/2003,label:musee de france,
8109902,60929966,Muséum d'histoire naturelle Philadelphe Thomas,,Rue Philadelphe Thomas,81600,Gaillac,France,fr,open,43.8993239,1.8943379,,,,2018,payant:1098;gratuit:2314;label-date:01/02/2003,label:musee de france,
8114001,,Musée du Pays Vaurais,,,,LAVAUR,France,fr,open,,,,,,2018,payant:1734;gratuit:4936;label-date:01/02/2003,label:musee de france,
8122001,,Musée du Pays Rabastinois,,,,RABASTENS,France,fr,open,,,,,,2018,payant:399;gratuit:4451;label-date:01/02/2003,label:musee de france,
4410904,6808838,Musée du Château des Ducs de Bretagne,4,Place Marc Elder,44000,Nantes,France,fr,open,47.21609735,-1.5499958913608,,,,2018,payant:148735;gratuit:184005;label-date:01/02/2003,label:musee de france,
4902101,,Musée Joseph Denais,,,,BEAUFORT-EN-VALLEE,France,fr,open,,,,,,2018,payant:6008;gratuit:2827;label-date:06/10/2002,label:musee de france,
4909901,1782756206,Musée d'Art et d'Histoire,,Avenue de l’Abreuvoir,49300,Cholet,France,fr,open,47.0583944,-0.8807128,,,,2018,payant:1777;gratuit:14300;label-date:06/04/2002,label:musee de france,
4909904,1301987143,Musée du Textile,,Avenue Marcel Cauchy,49300,Cholet,France,fr,open,47.0681455,-0.8982604,,,,2018,payant:5406;gratuit:8373;label-date:06/04/2002,label:musee de france,
4935301,125991770,Musée de l'Ardoise,32,Chemin de la Maraichère,49800,Trélazé,France,fr,open,47.446912,-0.48919949107143107,,,,2018,payant:8710;gratuit:0;label-date:01/02/2003,label:musee de france,
5300301,277287315,Musée des Tisserands Mayennais,,Place Billard de Veaux,53300,Ambrières-les-Vallées,France,fr,open,48.403429,-0.6308390478723407,,,,2018,payant:136;gratuit:171;label-date:01/02/2003,label:musee de france,
5307701,1305841940,Musée Communal Robert Tatin,,L'Allée des Géants,53230,Cossé-le-Vivien,France,fr,open,47.9337461,-0.8955996,,,,2018,payant:22285;gratuit:5568;label-date:28/06/2002,label:musee de france,
5309601,,Musée Municipal,,,,ERNEE,France,fr,closed,,,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
5312201,8292313,Musée Archéologique Départemental de Jublains,,Rue de la Libération,53160,Jublains,France,fr,open,48.2545411,-0.4975843742117564,,,,2018,payant:11267;gratuit:10177;label-date:18/07/2002,label:musee de france,
7217901,363960591,Musée Espace Faïence de Malicorne,,Rue Victor Hugo,72270,Malicorne-sur-Sarthe,France,fr,open,47.813164,-0.08338928389830455,,,,2018,payant:5437;gratuit:5523;label-date:23/10/2009,label:musee de france,
8509201,252173072,Musée de Fontenay-le-Comte,,Rampe du Musée,85240,Faymoreau,France,fr,open,46.5560261,-0.6289655,,,,2018,payant:1081;gratuit:2733;label-date:14/12/2002,label:musee de france,
8504601,3790252198,Musée ornithologique Charles-Payraudeau,,Rue des Noyers,85310,La Chaize-le-Vicomte,France,fr,open,46.6720342,-1.2970252,,,,2018,payant:215;gratuit:294;label-date:01/02/2003,label:musee de france,
0420901,,Musée Gallo-Romain Sisteron,,,,SISTERON,France,fr,open,,,,,,2018,payant:0;gratuit:11989;label-date:01/02/2003,label:musee de france,
0600401,68051130,Musée Picasso,,Place Mariejol,06600,Antibes,France,fr,open,43.58070895,7.128259617884984,,,,2018,payant:71844;gratuit:42985;label-date:01/02/2003,label:musee de france,
0600402,68051130,Musée d'Histoire et d'Archéologie,,Place Mariejol,06600,Antibes,France,fr,open,43.58070895,7.128259617884984,,,,2018,payant:5729;gratuit:3359;label-date:01/02/2003,label:musee de france,
0602902,2824215844,Musée de la Mer,,Allée des Eucalyptus,06407,Cannes,France,fr,open,43.523904,7.0453202,,,,2018,payant:41397;gratuit:33508;label-date:01/02/2003,label:musee de france,
0608304,1837011704,Musée Jean Cocteau Collection Séverin Wunderman,,Quai de Monléon,06500,Menton,France,fr,open,43.7747355,7.5057931,,,,2018,payant:13752;gratuit:25787;label-date:01/02/2003,label:musee de france,
0608811,140067117,Musée National Marc Chagall,36,Avenue du Docteur Ménard,06000,Nice,France,fr,open,43.709136,7.269527046511632,,,,2018,payant:108132;gratuit:64757;label-date:06/01/2002,label:musee de france,
0609801,149921556,Ecomusée du Pays de la Roudoule,,Placette de l'Europe,06260,Puget-Rostang,France,fr,open,43.9741388,6.918903152040816,,,,2018,payant:1513;gratuit:4306;label-date:01/02/2003,label:musee de france,
1300105,88614075,Musée- Atelier de Paul Cézanne,,Rue des Bremondis,13626,Aix-en-Provence,France,fr,open,43.530754849999994,5.447239307551794,,,,2018,payant:72881;gratuit:6239;label-date:01/02/2003,label:musee de france,
1300404,,Muséon Arlaten,,,,ARLES,France,fr,open,,,,,,2018,payant:0;gratuit:1893;label-date:01/02/2003,label:musee de france,
1300405,5944281,Musée Départemental de l'Arles Antique,,Avenue Jean Monnet,13200,Arles,France,fr,open,43.6727255,4.616514831816822,,,,2018,payant:29828;gratuit:94462;label-date:01/02/2003,label:musee de france,
1320601,69139913,Musée Cantini,,Rue Grignan,13006,Marseille,France,fr,open,43.292207399999995,5.378208413712626,,,,2018,payant:29431;gratuit:32996;label-date:01/02/2003,label:musee de france,
1305601,99114044,Musée Ziem,,Boulevard du 14 Juillet,13500,Martigues,France,fr,open,43.408675849999995,5.054218764027318,,,,2018,payant:0;gratuit:14069;label-date:01/02/2003,label:musee de france,
1310002,6335508017,Musée Estrine - Présence Van Gogh,8,Rue Lucien Estrine,13210,Saint-Rémy-de-Provence,France,fr,open,43.7887777,4.8322436,,,,2018,payant:12339;gratuit:4156;label-date:15/03/2007,label:musee de france,
1310302,,Musée de Salon et de la Crau,,,,SALON-DE-PROVENCE,France,fr,open,,,,,,2018,payant:0;gratuit:8387;label-date:01/02/2003,label:musee de france,
8311801,130473371,Musée Archéologique,,Rue de la Vieille Église,83700,Saint-Raphaël,France,fr,open,43.42600365,6.769243065966667,,,,2018,payant:0;gratuit:21000;label-date:01/02/2003,label:musee de france,
8313703,2196651226,Musée d'Art de Toulon - M.A.T.,113,Boulevard Général Leclerc,83000,Toulon,France,fr,open,43.1263031,5.9272107,,,,2018,payant:0;gratuit:16901;label-date:01/02/2003,label:musee de france,
8403102,90931574,Musée Lapidaire et Archéologie,,Rue Eysseric et Pascal,84200,Carpentras,France,fr,closed,44.05426295,5.045272504588607,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
8403105,1802571381,Musée Sobirats,,Rue du Collège,84200,Carpentras,France,fr,closed,44.054376,5.046289,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
8413901,694831616,Musée-Bibliothèque François Pétrarque,,Chemin de la Fontaine de Vaucluse,84800,Fontaine-de-Vaucluse,France,fr,open,43.9220356,5.1302755,,,,2018,payant:1566;gratuit:1800;label-date:01/02/2003,label:musee de france,
8407201,,Musée Municipal Camille Pautet,,,,MAZAN,France,fr,closed,,,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
8408701,219528069,Musée Municipal,,Rue Madeleine Roch,84100,Orange,France,fr,open,44.136139400000005,4.807732098364788,,,,2018,payant:50679;gratuit:998;label-date:01/02/2003,label:musee de france,
0121801,210386723,Musée du Bugey-Valmorey,,Impasse de la Forge,01260,Belley,France,fr,open,45.9296855,5.7266927293314165,,,,2018,payant:2880;gratuit:2520;label-date:01/02/2003,label:musee de france,
0126901,138473284,Musée de la Résistance et de la Déportation de l'Ain,3,Montée de l'Abbaye,01130,Nantua,France,fr,open,46.1525,5.60827747048556,,,,2018,payant:7851;gratuit:5096;label-date:01/02/2003,label:musee de france,
0113701,700244363,Musée Départemental du Revermont,,Rue Principale,01370,Bourg-en-Bresse,France,fr,open,46.30032775,5.389046761156977,,,,2018,payant:2961;gratuit:8545;label-date:01/02/2003,label:musee de france,
0144301,,Musée de la Dombes,,,,VILLARS DE LA DOMBES,France,fr,closed,,,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
0318501,2511432939,Musée des Musiques Populaires - MuPop,,Rue Notre-Dame,03100,Montluçon,France,fr,open,46.3408843,2.6055312,,,,2018,payant:17011;gratuit:5663;label-date:01/02/2003,label:musee de france,
0319501,,Musée Rieckotter,,,,NERIS-LES-BAINS,France,fr,open,,,,,,2018,payant:409;gratuit:618;label-date:01/02/2003,label:musee de france,
0331002,90587179,Musée des Arts D'Afrique et D'Asie,16,Avenue Thermale,03200,Vichy,France,fr,open,46.128228,3.419954892380618,,,,2018,payant:3397;gratuit:1555;label-date:01/02/2003,label:musee de france,
0733401,5766476644,Musée des Vans,,Rue du Couvent,07140,Les Vans,France,fr,open,44.4044775,4.1345103,,,,2018,payant:766;gratuit:1328;label-date:01/02/2003,label:musee de france,
0718601,8313178925,Musée de la terre ardéchoise,,Voie Douce de la Payre,07000,Privas,France,fr,closed,44.7196687,4.6011043,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
1501401,2085157238,Musée des Sciences,,Rue des Fourmillères,15120,Lacapelle-del-Fraisse,France,fr,open,44.7599649,2.4617902,,,,2018,payant:3224;gratuit:6611;label-date:01/02/2003,label:musee de france,
1518701,982070993,Musée de la Haute Auvergne,,Place d'Armes,15100,Saint-Flour,France,fr,open,45.0330738,3.0948739,,,,2018,payant:2573;gratuit:5620;label-date:01/02/2003,label:musee de france,
2619801,3847795321,Musée du Château des Adhémars,,Place Saint-Martin,26200,Montélimar,France,fr,open,44.5622891,4.7528529,,,,2018,payant:11491;gratuit:11955;label-date:30/01/2003,label:musee de france,
2632401,75706507,Musée d'Archéologie Tricastine,,Passage Fanjoux,26130,Saint-Paul-Trois-Châteaux,France,fr,open,44.34948825,4.768113979626141,,,,2018,payant:2309;gratuit:6286;label-date:01/02/2003,label:musee de france,
4307001,4398955697,Musée de Paléontologie,,Rue du Château,43380,Chilhac,France,fr,open,45.1559183,3.4375593,,,,2018,payant:1630;gratuit:60;label-date:01/02/2003,label:musee de france,
7401001,4891589833,Musée-château d'Annecy,,Rampe du Château,74000,Annecy,France,fr,open,45.8976583,6.1260527,,,,2018,payant:73141;gratuit:67369;label-date:01/02/2003,label:musee de france,
7405601,97313427,Musée Alpin,,Rue de la Tournette,74400,Chamonix-Mont-Blanc,France,fr,open,45.924025099999994,6.871257449784508,,,,2018,payant:23920;gratuit:11781;label-date:01/02/2003,label:musee de france,
7415201,7049144505,Musée Léon Marès,,Allée du Château,74330,Lovagny,France,fr,open,45.8988203,6.0391237,,,,2018,payant:29538;gratuit:288;label-date:01/02/2003,label:musee de france,
3800501,171257717,Conservatoire - Musée des Industries Hydroélectriques,,Le Verney,38114,Vaujany,France,fr,open,45.1463919,6.049412773128473,,,,2018,payant:0;gratuit:7448;label-date:01/02/2003,label:musee de france,
3854402,135880564,Musée Lapidaire Saint-Pierre,,Rue Delorme,38200,Vienne,France,fr,open,45.522842999999995,4.871060720000006,,,,2018,payant:3650;gratuit:9429;label-date:01/02/2003,label:musee de france,
4205202,2959298116,Musée de la Soierie,,Rue Jean Morel,42190,Charlieu,France,fr,open,46.159575,4.1712806,,,,2018,payant:4949;gratuit:2286;label-date:01/02/2003,label:musee de france,
4205901,6050847032,Atelier - Musée du Chapeau,31,Rue Martouret,42140,Chazelles-sur-Lyon,France,fr,open,45.6386575,4.395141,,,,2018,payant:15716;gratuit:5611;label-date:01/02/2003,label:musee de france,
4214702,7419064520,Musée de la Diana,5,Rue Florimond Robertet,42600,Montbrison,France,fr,closed,45.6055914,4.0668891,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
4221901,224220352,Château de la Bastie d'Urfé,,Route de la Batie D'urfe,42130,Saint-Étienne-le-Molard,France,fr,open,45.72759345,4.078354343331679,,,,2018,payant:7278;gratuit:20199;label-date:01/02/2003,label:musee de france,
4221801,244953708,Musée d'Art Moderne et Contemporain de Saint-Etienne Métropole,,A 72,42270,Saint-Priest-en-Jarez,France,fr,open,45.4694622,4.3742124,,,,2018,payant:29735;gratuit:30927;label-date:01/02/2003,label:musee de france,
6938201,6575800693,Musée des Hospices Civils de Lyon,,Rue du Port du Temple,69002,Lyon,France,fr,closed,45.7608407,4.8315116,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
6938501,700244364,Musées Gadagne,,Rue de la Fronde,69005,Lyon,France,fr,open,45.7640445,4.827288742103092,,,,2018,payant:31545;gratuit:47317;label-date:01/02/2003,label:musee de france,
6938604,1851239924,Musée Guimet,,Rue Morellet,69006,Lyon,France,fr,open,45.774489,4.8484697,,,,2018,payant:0;gratuit:0;label-date:2003-02-01 00:00:00,label:musee de france,
6923501,131339006,Musée Archéologique,,D 502,69560,Saint-Romain-en-Gal,France,fr,open,45.5291012,4.870453852740197,,,,2018,payant:22722;gratuit:53684;label-date:01/02/2003,label:musee de france,
6926401,2649845820,Musée Paul Dini,,Rue Grenette,69400,Villefranche-sur-Saône,France,fr,open,45.9908656,4.7211731,,,,2018,payant:13983;gratuit:8446;label-date:01/02/2003,label:musee de france,
7300601,,Musée archéologique et minéralogique Pierre Borrione,,,,AIME-EN-TARENTAISE,France,fr,open,,,,,,2018,payant:220;gratuit:255;label-date:01/02/2003,label:musee de france,
7300801,79376440,Musée du docteur Faure,,Boulevard des Côtes,73100,Aix-les-Bains,France,fr,open,45.6925521,5.915906815022636,,,,2018,payant:6712;gratuit:6446;label-date:01/02/2003,label:musee de france,
7300802,79376440,Musée Archéologique,,Boulevard des Côtes,73100,Aix-les-Bains,France,fr,open,45.6925521,5.915906815022636,,,,2018,payant:200;gratuit:300;label-date:01/02/2003,label:musee de france,
7306502,55112807,Musée Savoisien,,Place Métropole,73000,Chambéry,France,fr,closed,45.56549205,5.922931048911965,,,,2018,payant:0;gratuit:0;label-date:06/01/2002,label:musee de france,
2103801,7419064530,Musée Bonaparte,,Place du Château,21130,Auxonne,France,fr,closed,47.1915827,5.3833549,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
2105402,371712800,Musée des Beaux-Arts,,Rempart Madeleine,21200,Beaune,France,fr,open,47.0214963,4.8398035,,,,2018,payant:919;gratuit:4310;label-date:01/02/2003,label:musee de france,
2105404,1681385,Musée E.J Marey,,Place des Halles,21200,Beaune,France,fr,closed,47.0221265,4.836843691477009,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
2123107,5141876795,Musée d'Art Sacré,,Rue Sainte-Anne,21000,Dijon,France,fr,open,47.3177794,5.0379087,,,,2018,payant:0;gratuit:12018;label-date:01/02/2003,label:musee de france,
2123103,2751550494,Musée Magnin,,Rue des Bons Enfants,21000,Dijon,France,fr,open,47.3209486,5.0422275,,,,2018,payant:7155;gratuit:10737;label-date:06/01/2002,label:musee de france,
2505604,7345774098,Musée Comtois,,Chemin de Ronde de la Citadelle,25000,Besançon,France,fr,open,47.2298091,6.034391,,,,2018,payant:34270;gratuit:0;label-date:01/02/2003,label:musee de france,
2505605,6354947603,Musée de la résistance et de la Déportation,,Chemin de Ronde de la Citadelle,25000,Besançon,France,fr,open,47.2290324,6.0349109,,,,2018,payant:48967;gratuit:0;label-date:01/02/2003,label:musee de france,
7013901,,Musée Départemental de la Montagne Albert Demard,,,,LE HAUT-DU-THEM,France,fr,open,,,,,,2018,payant:4463;gratuit:3564;label-date:01/02/2003,label:musee de france,
3930002,631011962,Musée des Beaux-Arts,,Place Philibert de Chalon,39000,Lons-le-Saunier,France,fr,open,46.6760636,5.5535325,,,,2018,payant:1019;gratuit:3348;label-date:01/02/2003,label:musee de france,
3936801,486032307,Viséum-Musée de la Lunette,,Place Jean Jaurès,39400,Morez,France,fr,open,46.5205705,6.0226517,,,,2018,payant:8531;gratuit:4046;label-date:26/05/2002,label:musee de france,
3947801,,Musée de l'Abbaye/Donations Guy Bardone - René Genis,,,,SAINT-CLAUDE,France,fr,open,,,,,,2018,payant:5762;gratuit:2589;label-date:01/02/2003,label:musee de france,
5815101,228160124,Musée de la Mine,,Rue Paul et Auguste Couture,58260,La Machine,France,fr,open,46.88884495,3.463816769519121,,,,2018,payant:5923;gratuit:885;label-date:01/02/2003,label:musee de france,
7101402,2380355755,Musée Rolin,,Place Saint-Louis,71400,Autun,France,fr,open,46.9456553,4.2993665,,,,2018,payant:10818;gratuit:8914;label-date:01/02/2003,label:musee de france,
7101404,223582725,Museum d'Histoire Naturelle Jacques de La Comble,,Allée Jacques de la Comble,71400,Autun,France,fr,open,46.9499423,4.3172422,,,,2018,payant:556;gratuit:2384;label-date:06/01/2002,label:musee de france,
7127002,700244362,Musée Lamartine,,Rue des Ursulines,71000,Saint-Clément,France,fr,open,46.307027,4.833142197130883,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
7127201,6575800688,Musée Départemental du Compagnonnage,,Rue Pierre François Guillon,71570,Romanèche-Thorins,France,fr,open,46.1880514,4.733891,,,,2018,payant:1895;gratuit:2121;label-date:01/02/2003,label:musee de france,
9001002,79763460,Donation Maurice Jardot,8,Rue de Mulhouse,90000,Belfort,France,fr,open,47.6427099,6.8557239777834384,,,,2018,payant:945;gratuit:6004;label-date:01/02/2003,label:musee de france,
8902403,1256497741,Musée Leblanc-Duvernois,,Rue Gaston Gallimard,89600,Saint-Florentin,France,fr,open,48.0013166,3.7283151,,,,2018,payant:0;gratuit:1508;label-date:01/02/2003,label:musee de france,
2209301,123094895,Musée Mathurin Meheut,,Rue du Docteur Calmette,22400,Saint-Brieuc,France,fr,open,48.469658,-2.5154268059467917,,,,2018,payant:6417;gratuit:917;label-date:02/05/2002,label:musee de france,
2227801,78123314,Musée d'Art et d'Histoire,,Cour Francis Renaud,22000,Saint-Brieuc,France,fr,open,48.51234775,-2.7619036982498804,,,,2018,payant:0;gratuit:24195;label-date:01/02/2003,label:musee de france,
2901902,5882540291,Musée National de la Marine,,Rue Franklin Roosevelt,29200,Brest,France,fr,open,48.381272,-4.4923642,,,,2018,payant:37252;gratuit:36823;label-date:06/01/2002,label:musee de france,
2904601,40686013,Le Port-Musée,,Place de l'Enfer,29100,Ploaré,France,fr,open,48.092424,-4.332596723404256,,,,2018,payant:31134;gratuit:10405;label-date:01/02/2003,label:musee de france,
2921701,84081121,Musée de Pont-Aven,,Rue Louis Lomenech,29930,Pont-Aven,France,fr,open,47.8550965,-3.746406090032833,,,,2018,payant:69795;gratuit:24282;label-date:01/02/2003,label:musee de france,
2922001,,Musée Bigouden,,,,PONT-L'ABBE,France,fr,open,,,,,,2018,payant:10075;gratuit:3611;label-date:01/02/2003,label:musee de france,
2928901,1458523215,Musée de l'Ecole Rurale en Bretagne,,Route Départementale Numéro 60 de Landévennec à Dinéault,29560,Trégarvan,France,fr,open,48.2448847,-4.2263366,,,,2018,payant:8478;gratuit:1936;label-date:01/02/2003,label:musee de france,
3518801,187066533,Ecomusée du Pays de Montfort,,,35160,Montfort-sur-Meu,France,fr,closed,48.138191250000006,-1.9603132440564033,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
3523803,178814913,Ecomusée du Pays de Rennes,,Route de Châtillon-Sur-Seiche,35230,Noyal-Châtillon-sur-Seiche,France,fr,open,48.07772335,-1.6663543566452403,,,,2018,payant:21212;gratuit:35965;label-date:01/02/2003,label:musee de france,
3523802,30437810,Musée des Beaux-Arts,20,Quai Émile Zola,35000,Rennes,France,fr,open,48.1096227,-1.6749412386363636,,,,2018,payant:25811;gratuit:83308;label-date:06/01/2002,label:musee de france,
5626002,145189774,Musée d'Histoire et d'Archéologie de Vannes,2,Rue Noé,56000,Vannes,France,fr,open,47.6568685,-2.7579838224637703,,,,2018,payant:3034;gratuit:7228;label-date:01/02/2003,label:musee de france,
1803302,64598357,Musée des Arts Décoratifs,,Rue de l'Hôtel Lallemant,18000,Bourges,France,fr,open,47.0850865,2.3983016387544134,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
1803303,64604953,Musée du Berry,4,Rue des Arènes,18000,Bourges,France,fr,open,47.085300149999995,2.39267207904075,,,,2018,payant:28893;gratuit:4636;label-date:01/02/2003,label:musee de france,
1827901,622149606,Musée Municipal,,Rue de la Société Française,18100,Vierzon,France,fr,open,47.2249147,2.0602204,,,,2018,payant:1634;gratuit:5190;label-date:01/02/2003,label:musee de france,
2813401,182675003,Musée d'Art et d'Histoire de Dreux,,Place du Musée,28100,Dreux,France,fr,open,48.733925,1.3680411794478526,,,,2018,payant:993;gratuit:10467;label-date:01/02/2003,label:musee de france,
3601801,214892,Musée Ornithologique (Ecomusée de la Brenne),,Cour du Cheval Blanc,77300,Fontainebleau,France,fr,open,48.4023346,2.7005387366907625,,,,2018,payant:1846;gratuit:1547;label-date:01/02/2003,label:musee de france,
3700302,62782286,Musée de la poste,2,Rue du Clos Lucé,37400,Amboise,France,fr,closed,47.41032365,0.9921089543099333,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
3726102,73677174,Musée des Beaux-Arts,,Rue Fleury,37000,Tours,France,fr,open,47.39526145000001,0.6950591874529539,,,,2018,payant:16471;gratuit:46145;label-date:06/01/2002,label:musee de france,
3728201,59213253,Musée de Minerve,,Place F. Mitterrand,37290,Yzeures-sur-Creuse,France,fr,closed,46.786094399999996,0.8711447999999989,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
4101804,118645362,Maison de la Magie,,Grands Degrés du Château,41000,Blois,France,fr,open,47.5864248,1.333133645374559,,,,2018,payant:75288;gratuit:23325;label-date:01/02/2003,label:musee de france,
